EmpID,FirstName,LastName,Age,GenderCode,Title,DepartmentType,MonthlySalary,Bonus,AnnualSalary,EmployeeStatus,EmployeeType,WEmail,BusinessUnit,Supervisor,ExitDate,StartDate,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,Division,DOB,State,JobFunctionDescription,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating
2480,Jason,Foss,48,Male,IT Director,IT/IS,70,5.45,905.4,Active,Part-Time,Jason.Foss@mwd.com,CCDR,Renee Johnson,,2020-07-24T18:30:00.000Z,Zone C,Part-Time,Unk,,Splicing,26-03-1977,MA,Technician,1460,White,Widowed,Fully Meets,2
2090,Alexis,Nielsen,83,Female,Production Technician II,Production       ,66,9.43,905.16,Active,Part-Time,Alexis.Nielsen@mwd.com,EW,Michelle Dickerson,,2023-01-11T18:30:00.000Z,Zone B,Full-Time,Unk,,General - Sga,30-10-1942,MA,Assistant,33206,Asian,Divorced,Fully Meets,3
3932,Ari,Anthony,60,Female,IT Support,IT/IS,69,6.37,904.44,Active,Contract,Ari.Anthony@mwd.com,EW,Kenneth Rodriguez,,2022-08-16T18:30:00.000Z,Zone B,Full-Time,Unk,,General - Eng,21-04-1965,MA,Billing,23569,Black,Single,Fully Meets,3
1530,Demetrius,Sanders,25,Female,Production Technician I,Production       ,75,0,900,Active,Contract,Demetrius.Sanders@mwd.com,PL,Melissa Carlson,,2022-12-12T18:30:00.000Z,Zone B,Full-Time,Unk,,Field Operations,02-02-2000,MA,Top Hand,25072,Other,Single,Fully Meets,3
1086,Ava,Pace,52,Female,Software Engineer,Software Engineering,69,5.67,896.04,Active,Contract,Ava.Pace@mwd.com,SVG,Justin Young,2022-10-19T18:30:00.000Z,2022-08-11T18:30:00.000Z,Zone A,Temporary,Voluntary,Thousand both simple network let.,Field Operations,30-07-1973,MA,Supervisor,23203,Black,Single,Fully Meets,3
3415,Julien,Cisneros,51,Male,Production Technician I,Production       ,69,5.59,895.08,Voluntarily Terminated,Full-Time,Julien.Cisneros@mwd.com,TNS,Jerry Johnson,2023-03-15T18:30:00.000Z,2022-09-08T18:30:00.000Z,Zone A,Part-Time,Retirement,Lay focus soldier federal short.,Splicing,14-10-1974,MA,Driver,23971,Hispanic,Widowed,Fully Meets,3
3347,Ahmed,Lindsey,63,Female,Production Technician II,Production       ,68,6.58,894.96,Leave of Absence,Contract,Ahmed.Lindsey@mwd.com,EW,John Taylor,2022-05-12T18:30:00.000Z,2021-02-01T18:30:00.000Z,Zone C,Temporary,Resignation,Family defense six believe drug action although.,Catv,22-08-1962,MA,Operator,17960,Hispanic,Divorced,Fully Meets,3
2358,Summer,Huang,32,Male,Production Manager,Production       ,70,4.52,894.24,Active,Part-Time,Summer.Huang@mwd.com,PYZ,Christy Wagner,2022-11-28T18:30:00.000Z,2020-05-13T18:30:00.000Z,Zone B,Temporary,Involuntary,A especially friend.,Executive,20-03-1993,MA,Executive Assistant,14776,Black,Married,Fully Meets,4
3284,Kennedi,Howell,77,Male,Production Technician I,Production       ,66,8.25,891,Voluntarily Terminated,Contract,Kennedi.Howell@mwd.com,EW,Jonathan Franco,2023-03-28T18:30:00.000Z,2022-08-20T18:30:00.000Z,Zone A,Part-Time,Resignation,Order protect raise exist by behind dream memory.,Fielders,17-10-1948,MA,Technician,22735,Other,Divorced,Fully Meets,2
2466,Natasha,Valdez,58,Female,Production Manager,Production       ,68,6.09,889.08,Voluntarily Terminated,Contract,Natasha.Valdez@mwd.com,SVG,Matthew Hull,2023-01-21T18:30:00.000Z,2021-11-13T18:30:00.000Z,Zone A,Full-Time,Voluntary,Sense activity son. One radio Mr method shoulder.,Fielders,13-09-1967,MA,Engineer,17484,White,Widowed,Fully Meets,2
2862,Randall,West,82,Male,Production Technician II,Production       ,65,9.07,888.84,Active,Part-Time,Randall.West@mwd.com,SVG,Tony Spears,2022-03-23T18:30:00.000Z,2020-03-23T18:30:00.000Z,Zone B,Part-Time,Voluntary,Explain threat effort exist send sort dog.,Engineers,14-07-1943,MA,Engineer,13985,Other,Single,Fully Meets,4
1762,Lauren,Kent,24,Female,Production Technician I,Production       ,74,0,888,Voluntarily Terminated,Contract,Lauren.Kent@mwd.com,PL,Roger Reed,2023-07-11T18:30:00.000Z,2023-07-03T18:30:00.000Z,Zone B,Part-Time,Voluntary,Myself produce sit outside after.,Wireless,19-02-2001,MA,Foreman,37569,White,Divorced,Fully Meets,3
3473,Chaim,Mata,75,Male,Area Sales Manager,Sales,66,7.92,887.04,Active,Part-Time,Chaim.Mata@mwd.com,EW,Desiree Vang,,2023-06-28T18:30:00.000Z,Zone A,Temporary,Unk,,Shop (Fleet),01-10-1950,CO,Manager,33379,Hispanic,Widowed,Exceeds,2
3369,Mylie,Callahan,75,Female,Production Technician II,Production       ,66,7.92,887.04,Leave of Absence,Part-Time,Mylie.Callahan@mwd.com,SVG,Jeff Cabrera,2023-03-23T18:30:00.000Z,2022-07-26T18:30:00.000Z,Zone A,Temporary,Resignation,Teacher contain heart continue pay form short.,General - Con,29-08-1950,MA,Locator,22374,Other,Single,Exceeds,2
1895,Lillie,Bush,36,Female,Production Technician II,Production       ,69,4.65,883.8,Active,Part-Time,Lillie.Bush@mwd.com,EW,Phillip Fernandez,,2022-12-06T18:30:00.000Z,Zone A,Part-Time,Unk,,Wireline Construction,25-01-1989,MA,Lineman,23076,White,Married,Fully Meets,3
3324,Beatrice,Vance,73,Female,Production Technician II,Production       ,66,7.62,883.44,Leave of Absence,Part-Time,Beatrice.Vance@mwd.com,EW,Anna Martinez,2022-07-23T18:30:00.000Z,2019-06-29T18:30:00.000Z,Zone A,Part-Time,Involuntary,Teach human market real upon.,Splicing,04-11-1952,MA,Splicer,11516,Black,Divorced,PIP,3
1681,Deanna,Meza,51,Female,Sales Manager,IT/IS,68,5.51,882.12,Active,Contract,Deanna.Meza@mwd.com,SVG,Jennifer Cook,2023-05-03T18:30:00.000Z,2023-03-04T18:30:00.000Z,Zone B,Temporary,Retirement,I western water easy practice dinner none.,Engineers,10-10-1974,MA,Engineer,34659,White,Divorced,Fully Meets,3
3048,Violet,Horn,47,Female,Production Technician II,Production       ,68,5.23,878.76,Active,Contract,Violet.Horn@mwd.com,WBL,Jeffrey Espinoza,,2023-07-14T18:30:00.000Z,Zone B,Part-Time,Unk,,Isp,13-03-1978,MA,Apprentice,34381,White,Married,Fully Meets,2
3743,Mercedes,Cook,75,Male,Production Technician I,Production       ,65,7.8,873.6,Active,Contract,Mercedes.Cook@mwd.com,WBL,Stephanie Valdez,,2020-05-29T18:30:00.000Z,Zone A,Part-Time,Unk,,General - Con,13-09-1950,MA,Locator,13394,Black,Married,Fully Meets,2
1537,Rayne,Simpson,75,Male,Production Technician II,Production       ,65,7.8,873.6,Active,Contract,Rayne.Simpson@mwd.com,MSC,Eddie Herrera,,2020-08-15T18:30:00.000Z,Zone B,Full-Time,Unk,,Project Management - Con,12-01-1950,MA,Vp,13235,Hispanic,Divorced,Fully Meets,3
2087,Arianna,Durham,66,Female,Production Technician I,Production       ,66,6.71,872.52,Active,Part-Time,Arianna.Durham@mwd.com,PYZ,Drew Hawkins,2020-06-23T18:30:00.000Z,2019-11-20T18:30:00.000Z,Zone A,Full-Time,Involuntary,Per record feeling bed tax education.,Field Operations,19-12-1959,MA,Laborer,11105,Black,Widowed,Fully Meets,3
2701,Branden,Ali,66,Female,Administrative Assistant,Sales,66,6.71,872.52,Active,Contract,Branden.Ali@mwd.com,CCDR,Gregory Hill,,2019-04-18T18:30:00.000Z,Zone A,Full-Time,Unk,,Field Operations,06-09-1959,MA,Controller,11623,Black,Married,Fully Meets,5
3060,Marcelo,Galvan,74,Male,Production Technician I,Production       ,65,7.65,871.8,Active,Part-Time,Marcelo.Galvan@mwd.com,NEL,Patrick Martinez,,2020-08-28T18:30:00.000Z,Zone A,Part-Time,Unk,,Yard (Material Handling),03-01-1951,MA,Coordinator,13893,Asian,Widowed,Fully Meets,2
1801,Rayan,Stephenson,36,Female,Production Technician I,Production       ,68,4.58,870.96,Active,Full-Time,Rayan.Stephenson@mwd.com,PYZ,Brian Archer,2023-01-22T18:30:00.000Z,2021-07-24T18:30:00.000Z,Zone C,Temporary,Involuntary,Figure third where boy.,General - Con,06-08-1989,MA,Technician,17441,Hispanic,Married,Fully Meets,3
2434,Liam,Blevins,34,Male,Production Manager,Production       ,68,4.48,869.76,Active,Part-Time,Liam.Blevins@mwd.com,TNS,Melissa Rice,2023-05-06T18:30:00.000Z,2023-01-13T18:30:00.000Z,Zone A,Full-Time,Involuntary,Dog dark piece where ask low away.,General - Con,22-09-1991,MA,Foreman,34702,Asian,Single,Fully Meets,5
3355,Darryl,Ponce,34,Female,Production Technician I,Production       ,68,4.48,869.76,Active,Contract,Darryl.Ponce@mwd.com,PL,Elizabeth Scott,2023-06-17T18:30:00.000Z,2023-01-01T18:30:00.000Z,Zone B,Part-Time,Resignation,Near fine four help likely. Because wrong nor.,Aerial,23-02-1991,MA,Technician,34876,White,Divorced,Fully Meets,5
2074,Tamia,Byrd,58,Female,Production Technician II,Production       ,66,5.91,862.92,Active,Part-Time,Tamia.Byrd@mwd.com,WBL,Michelle Williams,,2019-08-18T18:30:00.000Z,Zone B,Full-Time,Unk,,Field Operations,25-11-1967,MA,Supervisor,11079,Hispanic,Widowed,Fully Meets,3
2870,Sanai,Sweeney,75,Male,Production Technician I,Production       ,64,7.68,860.16,Active,Part-Time,Sanai.Sweeney@mwd.com,WBL,David Mccormick,2023-07-30T18:30:00.000Z,2023-07-25T18:30:00.000Z,Zone B,Part-Time,Retirement,Professor anyone example never.,Sales & Marketing,08-09-1950,MA,Vp,32806,Black,Married,Fully Meets,4
3264,Alani,Phillips,75,Male,Production Technician I,Production       ,64,7.68,860.16,Terminated for Cause,Part-Time,Alani.Phillips@mwd.com,PL,Jim Melton,2023-05-09T18:30:00.000Z,2021-12-30T18:30:00.000Z,Zone C,Part-Time,Involuntary,Attorney control write American.,General - Eng,09-06-1950,MA,Engineer,16282,Asian,Married,Fully Meets,5
2185,Salvatore,Snyder,66,Female,Production Technician II,Production       ,65,6.61,859.32,Voluntarily Terminated,Contract,Salvatore.Snyder@mwd.com,WBL,Todd Henson,2022-02-17T18:30:00.000Z,2020-05-16T18:30:00.000Z,Zone A,Full-Time,Involuntary,Lawyer her author poor. Person determine before.,Aerial,21-04-1959,MA,Groundman,13138,Asian,Single,Exceeds,5
1504,Guillermo,Rose,54,Female,Production Technician I,Production       ,66,5.58,858.96,Active,Full-Time,Guillermo.Rose@mwd.com,PYZ,Cindy Lopez,2021-07-27T18:30:00.000Z,2019-11-03T18:30:00.000Z,Zone C,Full-Time,Resignation,Health section option interview.,Engineers,23-08-1971,MA,Technician,11962,Other,Married,Needs Improvement,3
1995,Averie,Wolfe,47,Female,Production Technician II,Production       ,66,5.08,852.96,Active,Contract,Averie.Wolfe@mwd.com,TNS,Brandon Jones,,2022-12-16T18:30:00.000Z,Zone A,Full-Time,Unk,,Field Operations,06-08-1978,MA,Driller,22396,Other,Married,Fully Meets,3
3068,Alana,Nunez,78,Male,Production Technician I,Production       ,63,8.04,852.48,Terminated for Cause,Full-Time,Alana.Nunez@mwd.com,PYZ,Rose Johnson,2022-12-07T18:30:00.000Z,2022-05-21T18:30:00.000Z,Zone A,Temporary,Resignation,Seat type month.,Finance & Accounting,02-05-1947,MA,Assistant,21620,Asian,Single,Fully Meets,5
2803,Rebecca,Francis,60,Female,Production Technician I,Production       ,65,6,852,Active,Part-Time,Rebecca.Francis@mwd.com,PL,Brittany Fisher,,2020-05-07T18:30:00.000Z,Zone B,Part-Time,Unk,,General - Con,03-09-1965,MA,Foreman,13566,Asian,Married,Fully Meets,5
1011,Sarah,Malone,77,Male,Software Engineer,Software Engineering,63,7.88,850.56,Voluntarily Terminated,Contract,Sarah.Malone@mwd.com,MSC,David Lopez,2023-02-11T18:30:00.000Z,2022-02-06T18:30:00.000Z,Zone A,Temporary,Resignation,Professor situation they bag interest there.,General - Con,22-02-1948,MA,Foreman,21340,Hispanic,Married,Fully Meets,3
1514,Hadassah,Blackburn,42,Male,Production Technician II,Production       ,66,4.77,849.24,Active,Contract,Hadassah.Blackburn@mwd.com,PYZ,Alan Anderson,,2022-07-14T18:30:00.000Z,Zone C,Part-Time,Unk,,Splicing,05-12-1983,MA,Manager,22316,Hispanic,Widowed,Fully Meets,3
1177,Teresa,Farrell,57,Female,Production Technician I,Production       ,65,5.74,848.88,Active,Contract,Teresa.Farrell@mwd.com,NEL,Shannon Cruz,,2020-07-19T18:30:00.000Z,Zone A,Temporary,Unk,,Aerial,06-07-1968,MA,Lineman,13425,Other,Married,Fully Meets,3
2638,Mathias,Tran,68,Male,Area Sales Manager,Sales,64,6.74,848.88,Active,Contract,Mathias.Tran@mwd.com,NEL,Michelle Guzman,2023-03-16T18:30:00.000Z,2021-11-19T18:30:00.000Z,Zone B,Full-Time,Voluntary,Matter fight attention this strategy.,Catv,10-01-1957,AZ,Supervisor,16470,Asian,Divorced,Fully Meets,2
1986,Sage,Mercer,76,Female,Production Technician I,Production       ,63,7.71,848.52,Active,Contract,Sage.Mercer@mwd.com,EW,Samantha Wyatt,,2022-08-14T18:30:00.000Z,Zone C,Full-Time,Unk,,Executive,18-02-1949,MA,Director,21326,Black,Divorced,Fully Meets,3
2750,Patrick,Moran,76,Male,Production Technician II,Production       ,63,7.71,848.52,Active,Full-Time,Patrick.Moran@mwd.com,TNS,Timothy Roman,,2022-06-03T18:30:00.000Z,Zone B,Full-Time,Unk,,Field Operations,03-04-1949,MA,Laborer,2127,Asian,Divorced,Fully Meets,4
3129,Jayda,Chapman,40,Female,Production Technician I,Production       ,66,4.66,847.92,Active,Full-Time,Jayda.Chapman@mwd.com,BPC,Douglas Jacobson,,2019-06-20T18:30:00.000Z,Zone A,Part-Time,Unk,,Underground,11-07-1985,MA,Laborer,11631,Black,Widowed,Fully Meets,5
3583,Gracelyn,Huynh,67,Female,Production Technician I,Production       ,64,6.62,847.44,Active,Full-Time,Gracelyn.Huynh@mwd.com,WBL,Tasha Mayer,2022-04-17T18:30:00.000Z,2021-04-27T18:30:00.000Z,Zone C,Temporary,Retirement,Others those data before major how.,Field Operations,20-11-1958,MA,Construction Manager,16011,White,Married,Needs Improvement,4
1002,Sandra,Martin,75,Female,Software Engineer,Software Engineering,63,7.56,846.72,Active,Part-Time,Sandra.Martin@mwd.com,NEL,Angela Hayes,2023-05-27T18:30:00.000Z,2022-12-11T18:30:00.000Z,Zone A,Temporary,Involuntary,Behind buy our of very claim.,Catv,08-07-1950,MA,Foreman,2135,Asian,Widowed,Fully Meets,3
2275,Michael,Albert,75,Male,Production Manager,Production       ,63,7.56,846.72,Active,Part-Time,Michael.Albert@mwd.com,EW,Daniel Garcia,,2022-01-24T18:30:00.000Z,Zone B,Full-Time,Unk,,Yard (Material Handling),09-12-1950,MA,Runner,2169,Asian,Married,Fully Meets,2
3102,Eden,Robles,33,Male,Production Technician I,Production       ,66,4.3,843.6,Leave of Absence,Full-Time,Eden.Robles@mwd.com,MSC,Stephanie Frost,2022-08-02T18:30:00.000Z,2019-03-14T18:30:00.000Z,Zone C,Part-Time,Resignation,Size shake far example.,Field Operations,10-10-1992,MA,Laborer,11092,Black,Widowed,Exceeds,2
3661,Reagan,Brennan,73,Male,Production Technician I,Production       ,63,7.27,843.24,Active,Contract,Reagan.Brennan@mwd.com,MSC,Denise Roman,2022-09-04T18:30:00.000Z,2022-02-27T18:30:00.000Z,Zone C,Temporary,Involuntary,Decide group difference decide.,Executive,22-05-1952,MA,Vp,21624,Asian,Married,Fully Meets,3
3708,Case,Gaines,51,Male,Production Technician I,Production       ,65,5.27,843.24,Active,Full-Time,Case.Gaines@mwd.com,SVG,Morgan Smith,2022-09-19T18:30:00.000Z,2020-08-20T18:30:00.000Z,Zone C,Part-Time,Resignation,Finally feeling often some.,Fielders,19-02-1974,MA,Engineer,13899,Black,Married,Exceeds,4
3833,Elise,Vazquez,72,Male,Network Engineer,Executive Office,63,7.13,841.56,Active,Full-Time,Elise.Vazquez@mwd.com,PYZ,Melissa Baker,2022-11-01T18:30:00.000Z,2022-01-25T18:30:00.000Z,Zone A,Part-Time,Retirement,Partner discover size agency alone.,Field Operations,12-05-1953,MA,Top Hand,21738,Asian,Single,PIP,3
3668,Victoria,Allen,29,Male,Production Technician I,Production       ,66,4.12,841.44,Active,Full-Time,Victoria.Allen@mwd.com,BPC,Christopher Clark,2023-08-05T18:30:00.000Z,2023-08-05T18:30:00.000Z,Zone C,Full-Time,Voluntary,Rest such husband through his customer no look.,Underground,24-05-1996,MA,Operator,33735,Asian,Widowed,Needs Improvement,3
3560,Joanne,Handschiegl,71,Female,Production Technician I,Production       ,63,7,840,Active,Contract,Joanne.Handschiegl@mwd.com,MSC,Wanda Ross DDS,,2022-05-31T18:30:00.000Z,Zone C,Full-Time,Unk,,Field Operations,18-02-1954,MA,Technician,2127,Asian,Divorced,Exceeds,4
1188,Reagan,Odonnell,46,Male,Production Technician II,Production       ,65,4.94,839.28,Voluntarily Terminated,Contract,Reagan.Odonnell@mwd.com,WBL,Alex Bernard,2021-07-20T18:30:00.000Z,2020-02-05T18:30:00.000Z,Zone B,Part-Time,Retirement,Direction west appear son school anything.,General - Sga,28-05-1979,MA,Estimator,13562,Black,Divorced,Fully Meets,3
1720,Jaiden,Christian,60,Male,Senior BI Developer,IT/IS,64,5.91,838.92,Active,Part-Time,Jaiden.Christian@mwd.com,MSC,Juan Jackson,,2023-06-19T18:30:00.000Z,Zone C,Part-Time,Unk,,Field Operations,08-03-1965,MA,Laborer,32840,Other,Single,Fully Meets,3
3972,Eleanor,Patton,70,Female,Database Administrator,IT/IS,63,6.87,838.44,Active,Part-Time,Eleanor.Patton@mwd.com,TNS,Raymond Wilson,,2022-07-25T18:30:00.000Z,Zone B,Part-Time,Unk,,General - Con,07-06-1955,TX,Foreman,21727,Black,Divorced,Fully Meets,3
2287,Ketsia,Liebig,64,Female,Production Manager,Production       ,63,6.2,830.4,Active,Contract,Ketsia.Liebig@mwd.com,PYZ,James Hunt,2023-04-07T18:30:00.000Z,2022-03-08T18:30:00.000Z,Zone B,Part-Time,Involuntary,Rise she since boy.,General - Con,20-03-1961,MA,Technician,2110,White,Single,Fully Meets,2
2963,Kendrick,Snyder,50,Male,Production Technician I,Production       ,64,5.12,829.44,Active,Full-Time,Kendrick.Snyder@mwd.com,MSC,Dr. Victoria Perry,,2021-11-28T18:30:00.000Z,Zone B,Full-Time,Unk,,Field Operations,04-09-1975,MA,Driver,1654,Other,Married,Fully Meets,2
1437,Lorena,Graves,29,Male,Production Technician I,Production       ,65,4.06,828.72,Active,Contract,Lorena.Graves@mwd.com,PYZ,James Kennedy,,2020-10-28T18:30:00.000Z,Zone C,Temporary,Unk,,Project Management - Con,25-06-1996,MA,Manager,13357,Asian,Single,Exceeds,3
3788,Maxim,Houston,49,Female,Production Technician II,Production       ,64,5.05,828.6,Voluntarily Terminated,Part-Time,Maxim.Houston@mwd.com,TNS,Michael Mcclure,2023-06-12T18:30:00.000Z,2023-05-16T18:30:00.000Z,Zone A,Full-Time,Involuntary,In read day your stay she.,Field Operations,06-09-1976,MA,Foreman,32440,Black,Married,Fully Meets,3
1975,Hunter,Cannon,84,Female,Production Technician I,Production       ,60,8.78,825.36,Active,Contract,Hunter.Cannon@mwd.com,SVG,Logan Ball,,2019-04-13T18:30:00.000Z,Zone A,Temporary,Unk,,Project Management - Con,31-10-1941,MA,Manager,10062,Other,Divorced,Fully Meets,3
3326,Keagan,Vaughan,84,Male,Production Technician I,Production       ,60,8.78,825.36,Active,Contract,Keagan.Vaughan@mwd.com,PYZ,Jackson Baird,,2022-01-13T18:30:00.000Z,Zone A,Temporary,Unk,,General - Con,03-09-1941,MA,Laborer,20146,Hispanic,Divorced,Fully Meets,3
1809,Nathalia,Good,59,Female,Production Technician I,Production       ,63,5.73,824.76,Active,Contract,Nathalia.Good@mwd.com,MSC,John Jordan,2023-05-18T18:30:00.000Z,2022-12-18T18:30:00.000Z,Zone C,Part-Time,Involuntary,Simply national production language.,Yard (Material Handling),24-11-1966,MA,Supervisor,21417,Other,Divorced,Fully Meets,3
2743,Stephanie,Hampton,43,Male,Area Sales Manager,Sales,64,4.68,824.16,Active,Full-Time,Stephanie.Hampton@mwd.com,WBL,Carmen Wilson,2022-04-06T18:30:00.000Z,2021-07-30T18:30:00.000Z,Zone B,Temporary,Voluntary,Decade structure outside I world agent treat.,Field Operations,28-01-1982,WA,Top Hand,16234,Black,Married,Fully Meets,4
1833,Ainsley,Booth,42,Female,Production Technician I,Production       ,64,4.63,823.56,Active,Part-Time,Ainsley.Booth@mwd.com,PL,Anita Chapman,,2022-12-31T18:30:00.000Z,Zone B,Full-Time,Unk,,Field Operations,31-12-1983,MA,Technician,3284,White,Married,Needs Improvement,3
1425,Antoine,Schaefer,83,Female,Production Technician I,Production       ,60,8.57,822.84,Active,Part-Time,Antoine.Schaefer@mwd.com,CCDR,Nicholas Oconnor,,2019-08-03T18:30:00.000Z,Zone B,Full-Time,Unk,,Field Operations,21-06-1942,MA,Technician,10504,Black,Single,Needs Improvement,3
1311,Moshe,Taylor,38,Male,Production Technician I,Production       ,64,4.41,820.92,Active,Full-Time,Moshe.Taylor@mwd.com,MSC,Anna Townsend,2023-06-11T18:30:00.000Z,2023-05-25T18:30:00.000Z,Zone C,Part-Time,Resignation,Hold parent PM claim star seek.,Engineers,22-02-1987,MA,Specialist,32645,Asian,Single,Fully Meets,3
3766,Elisa,Henry,82,Female,Production Technician II,Production       ,60,8.37,820.44,Active,Part-Time,Elisa.Henry@mwd.com,PYZ,Taylor Morris,2023-02-02T18:30:00.000Z,2019-02-01T18:30:00.000Z,Zone A,Part-Time,Resignation,Common no sure wonder up although.,Yard (Material Handling),10-03-1943,MA,Manager,10110,Black,Widowed,Fully Meets,3
1099,Seffi,Shields,54,Female,Production Technician I,Production       ,63,5.32,819.84,Active,Part-Time,Seffi.Shields@mwd.com,SVG,Robert Sullivan,2022-04-21T18:30:00.000Z,2022-03-24T18:30:00.000Z,Zone A,Part-Time,Retirement,Person say might throw war scientist.,Field Operations,24-12-1971,MA,Laborer,2149,Other,Single,Fully Meets,3
2285,Webster L,Butler,54,Male,Production Manager,Production       ,63,5.32,819.84,Active,Full-Time,Webster L.Butler@mwd.com,BPC,Thomas Green,,2022-02-14T18:30:00.000Z,Zone C,Temporary,Unk,,Project Management - Con,28-05-1971,MA,Coordinator,2169,Other,Single,Fully Meets,5
2499,Ali,Benjamin,36,Male,Software Engineer,Software Engineering,64,4.31,819.72,Active,Contract,Ali.Benjamin@mwd.com,PL,Micheal Moreno,2023-06-08T18:30:00.000Z,2023-04-07T18:30:00.000Z,Zone B,Full-Time,Resignation,Girl foreign would simple believe.,Project Management - Con,04-09-1989,MA,Manager,32650,Asian,Married,Fully Meets,4
2216,Jaylyn,Bruce,53,Female,IT Manager - Support,IT/IS,63,5.25,819,Active,Part-Time,Jaylyn.Bruce@mwd.com,WBL,Lynn Fry,,2022-11-08T18:30:00.000Z,Zone B,Temporary,Unk,,General - Con,10-02-1972,MA,Technician,21899,Hispanic,Single,Exceeds,1
3446,Hector,Dalton,29,Female,Area Sales Manager,Sales,64,4,816,Active,Part-Time,Hector.Dalton@mwd.com,BPC,Sydney French,,2021-08-23T18:30:00.000Z,Zone A,Part-Time,Unk,,Field Operations,01-05-1996,TX,Driller,16325,White,Divorced,Exceeds,2
